fips,Communication,Economy,Education,Food and Water,Government,Healthcare Delivery and Public Health Services,Housing,Nurturing and Care,Population Well being,Transportation,Engineered Systems,Natural Systems,Preparedness,Deprivation,Inequality,Vulnerability,Social Cohesion
48313,0.311858224,0.408878374,0.625613274,0.415115458,0.264303632,0.393868033,0.382161865,0.484652391,0.483075521,0.551873009,0.462753271,0.370395364,0.6982571,0.394466094,0.408358986,0.444959627,0.516137985
48315,0.807125398,0.337943073,0.682863161,0.486290224,0.558390944,0.345118368,0.581129759,0.661724529,0.394895506,0.649825068,0.455675801,0.4384727,0.683381924,0.439010601,0.288344069,0.430205455,0.403653942
48317,0.311858224,0.479045855,0.675171281,0.46369129,0.767875867,0.404882524,0.47446903,0.678399988,0.492269202,0.494978523,0.523635272,0.545640643,0.621453202,0.560529972,0.532130635,0.476255757,0.417505548
48319,0.311858224,0.569819552,0.685045037,0.480984994,0.479639434,0.340094954,0.594040804,,0.616588507,0.643455947,0.461838685,0.449098913,0.652928825,0.495582243,0.345629311,0.465541476,0.538268989
48321,0.311858224,0.478691796,0.614588458,0.374896107,0.372460539,0.408602098,0.56832976,0.560630999,0.418513512,0.542497268,0.4779449,0.255400994,0.769536351,0.387121747,0.352907218,0.489360205,0.577002013
48323,0.476390088,0.326518418,0.432834238,0.482413326,0.45326061,0.409964141,0.16495511,0.486072424,0.408163856,0.50076869,0.620082613,0.434137667,0.605295189,0.277254963,0.338377938,0.425381936,0.481846311
48325,0.311858224,0.431607575,0.572350263,0.464192703,0.396363544,0.411493969,0.419938966,0.517870661,0.534971817,0.463519895,0.502347866,0.402587728,0.668276495,0.444355836,0.532130635,0.44394428,0.532439903
48327,0.311858224,0.45057334,0.792784831,0.485989598,0.560045946,0.38377227,0.733948863,,0.462650665,0.719233356,0.499155377,0.466810452,0.621453202,0.412556792,0.222383812,0.445703668,0.526312467
48329,0.641530679,0.66734085,0.466093124,0.49391977,0.252312467,0.475984746,0.465211397,0.38261272,0.610331357,0.306918414,0.572041631,0.542804267,0.683381924,0.547590557,0.232655401,0.534415706,0.569166567
48331,0.311858224,0.427591552,0.60664626,0.45598301,0.480145249,0.399578235,0.510653615,0.633021297,0.454915839,0.476649289,0.55067256,0.399754853,0.668276495,0.455805219,0.37859191,0.40229188,0.529624217
48333,0.641530679,0.487354705,0.800418947,0.456900643,0.503132092,0.372357876,0.565616205,0.792044665,0.535188931,0.463519895,0.433498435,0.4567438,0.637325836,0.497422736,0.408358986,0.456899232,0.437190779
48335,0.311858224,0.312347342,0.683857697,0.514500043,0.402509787,0.377209671,0.545802087,0.556039296,0.403052301,0.418386877,0.513191556,0.525770297,0.605295189,0.362328915,0.630374306,0.418479153,0.404793905
48337,0.476390088,0.489187787,0.660119838,0.442073128,0.473340602,0.401600927,0.546345181,0.673656062,0.453304606,0.506414589,0.563979155,0.511137495,0.712913036,0.499074248,0.469272339,0.454970119,0.542299812
48339,0.807125398,0.581791691,0.536788876,0.50281351,0.157022426,0.530178844,0.361226879,0.293214706,0.570795447,0.348090908,0.575663366,0.310448388,0.849321121,0.571047761,0.385991864,0.570358518,0.46755486
48341,0.476390088,0.527594515,0.608769174,0.523943989,0.065020176,0.398044134,0.424606667,0.390878872,0.469002562,0.569608153,0.55642058,0.616970674,0.605295189,0.530745794,0.694396565,0.518579494,0.602019847
48343,0.311858224,0.432296969,0.639401358,0.496628127,0.541423066,0.376029605,0.54925683,0.625081383,0.446431603,0.27236923,0.545917376,0.458386705,0.621453202,0.456117395,0.446208939,0.416988191,0.492282289
48345,0.476390088,0.527630941,0.759223117,0.503791509,0.634797607,0.27160518,0.582263612,0.906264484,0.465384791,0.612774367,0.433953231,0.566686432,0.668276495,0.475313544,0.419638047,0.535273221,0.521397296
48347,0.311858224,0.45065187,0.567988659,0.496223938,0.451698463,0.443122719,0.505989599,0.495733631,0.400984006,0.616363285,0.58224034,0.382520636,0.769536351,0.479173499,0.295415404,0.543367647,0.534632649
48349,0.311858224,0.473352356,0.578700507,0.472157837,0.482511823,0.414255991,0.43884718,0.587163528,0.439083817,0.409789573,0.456031266,0.433910117,0.741607033,0.463660466,0.419638047,0.4562851,0.566604566
48351,0.311858224,0.244966354,0.648612171,0.432223278,0.428513368,0.322311046,0.482952168,0.47382083,0.383489438,0.418386877,0.495947906,0.321966719,0.741607033,0.338448618,0.385991864,0.440551719,0.492445489
48353,0.311858224,0.500095185,0.646685924,0.442082702,0.545800511,0.450710537,0.609125062,0.668622732,0.439813099,0.434551017,0.489265771,0.515408992,0.668276495,0.463346499,0.4385807,0.45545523,0.582991298
48355,0.641530679,0.530818983,0.451745848,0.479896676,0.545144645,0.523470531,0.443097935,0.369676449,0.484901169,0.456642248,0.555827244,0.21924032,0.8233425,0.458814919,0.342000321,0.499073903,0.552896579
48357,0.641530679,0.664133732,0.646004501,0.543308195,0.183378003,0.361453591,0.474038538,0.540284572,0.500675295,0.418386877,0.494309007,0.615436944,0.605295189,0.534469817,0.528142447,0.527304305,0.605764908
48359,0.641530679,0.38836991,0.719187617,0.43724499,0.499110555,0.302534463,0.5304654,,0.555465135,0.573850105,0.607522637,0.615623973,0.588834438,0.640919377,0.556231912,0.302812884,0.357525002
48361,0.476390088,0.476269683,0.54908949,0.5136771,0.43178109,0.380601672,0.501613783,0.449266878,0.407656131,0.306918414,0.522621513,0.251205901,0.769536351,0.465169603,0.492609107,0.486885975,0.451544466
48363,0.476390088,0.479955333,0.603865014,0.559024374,0.379149779,0.439832103,0.614277253,0.556692384,0.440963805,0.494978523,0.459377545,0.491055674,0.769536351,0.46882663,0.400875175,0.483305622,0.49723781
48365,0.311858224,0.494158521,0.58678321,0.40026856,0.420305161,0.449346503,0.531516284,0.587717842,0.464705882,0.527707227,0.520937111,0.41670991,0.712913036,0.501183301,0.446208939,0.476427122,0.463775046
48367,0.476390088,0.519539241,0.612405836,0.404293524,0.21542894,0.465792829,0.366470914,0.494432916,0.514373097,0.348090908,0.516465661,0.481884426,0.741607033,0.56039579,0.446208939,0.508426452,0.445044273
48369,0.641530679,0.472472131,0.698422554,0.497904952,0.414869176,0.488988585,0.345502103,,0.420807532,0.27236923,0.620012712,0.603595307,0.605295189,0.539579263,0.552194356,0.513876915,0.556171063
48371,0.311858224,0.470806748,0.457346306,0.481537033,0.263615187,0.353609578,0.548689115,0.591918052,0.546696867,0.556428376,0.515581193,0.53142626,0.621453202,0.461901962,0.349264935,0.465256672,0.424667681
48373,0.311858224,0.392795477,0.600728957,0.41547592,0.570483154,0.436691628,0.486304593,0.520350448,0.343402565,0.370998718,0.431814447,0.345023547,0.755663164,0.38646287,0.450034149,0.360997584,0.483337953
48375,0.476390088,0.568260389,0.507842963,0.481689291,0.865800592,0.481308204,0.466213303,0.526264823,0.387298894,0.434551017,0.574380811,0.606090992,0.683381924,0.451164273,0.382288436,0.478561104,0.610585323
48377,0.311858224,0.334063093,0.600328782,0.408365155,0.651750835,0.357618215,0.522959305,,0.583310657,0.751945383,0.515146751,0.535124374,0.605295189,0.243469185,0.338377938,0.473236034,0.579323346
48379,0.476390088,0.382254457,0.672220456,0.527517724,0.335012954,0.376247958,0.489350913,,0.539781319,0.198413964,0.533262892,0.453666005,0.621453202,0.552668929,0.626180371,0.470747737,0.532675657
48381,0.311858224,0.568247994,0.563765474,0.414821223,0,0.511820484,0.515092669,0.263752101,0.5646699,0.434551017,0.51009175,0.60081395,0.652928825,0.662167854,0.465409643,0.584131655,0.482498238
48383,0.148259197,0.611782242,0.55454846,0.653714768,0.228515606,0.447401774,0.525210976,,0.468683244,0.463519895,0.582095594,0.52001965,0.588834438,0.646241016,0.847904277,0.591107766,0.547089229
48385,0.641530679,0.37880305,0.733354981,0.380378069,0.525855672,0.253358752,0.651613244,0.74280125,0.487150343,0.609135723,0.60099617,0.442386853,0.637325836,0.319331842,0.613652585,0.388292713,0.51004164
48387,0.311858224,0.39561775,0.696134455,0.52465489,0.658029332,0.415442031,0.667379729,0.698194715,0.414900815,0.449534444,0.427087683,0.472925884,0.712913036,0.451381805,0.584730913,0.416480016,0.521260224
48389,0.311858224,0.343421502,0.672483492,0.374615032,0.413574542,0.370373845,0.353134775,0.48296632,0.48078966,0.688006942,0.54469226,0.564971328,0.572051729,0.337549612,0.484799377,0.389365897,0.532226228
48391,0.311858224,0.462520005,0.706587625,0.472208542,0.562360868,0.419121727,0.598371066,0.724083605,0.41280899,0.532740315,0.46206167,0.253697106,0.755663164,0.447634076,0.53612696,0.415245186,0.576139067
48393,0.476390088,0.700017833,0.79246611,0.37439396,,0.514425492,0.474189047,,0.562664386,0.652954994,0.546160463,0.602513578,0.755663164,0.65442523,0.356556188,0.574078068,0.418633802
48395,0.311858224,0.412568139,0.651517327,0.470615359,0.548814747,0.382799556,0.553399051,0.742010618,0.4411177,0.50076869,0.526753214,0.392693847,0.422967629,0.423484156,0.320364226,0.43688235,0.528768697
48397,0.476390088,0.625106876,0.549995984,0.538859998,0.297768126,0.566651602,0.228823286,0.354887037,0.717799824,0.348090908,0.708917918,0.465478108,0.621453202,0.650142785,0.651480941,0.59102737,0.645721727
48399,0.311858224,0.481659542,0.7079585,0.532655136,0.556647894,0.496232778,0.607306226,0.733206446,0.437508146,0.409789573,0.441662649,0.494934732,0.588834438,0.432667599,0.457706901,0.479204693,0.467386655
48401,0.311858224,0.43781446,0.597613731,0.405890546,0.293099843,0.449979632,0.514462967,0.659711556,0.451353989,0.409789573,0.513936659,0.414521467,0.755663164,0.500817585,0.37859191,0.43654825,0.44080953
48403,0.476390088,0.34389488,0.640070868,0.415050483,0.624361044,0.409637325,0.645050719,0.529273835,0.420132156,0.489035231,0.404316338,0.367813228,0.712913036,0.39113238,0.504382214,0.410464952,0.482342325
48405,0.311858224,0.372747492,0.612368043,0.363181629,0.580390395,0.446839456,0.59986473,0.8097768,0.303583952,0.506414589,0.383742354,0.368696583,0.712913036,0.337160353,0.232655401,0.365494447,0.530894123
48407,0.476390088,0.213440714,0.574663524,0.383739199,0.253524631,0.318247575,0.569272031,0.352748831,0.414199035,0.370998718,0.488133175,0.332509854,0.755663164,0.386251811,0.461554508,0.499246014,0.474563618
48409,0.311858224,0.466626206,0.547245969,0.503394446,0.506822558,0.492622323,0.487393779,0.494896334,0.44783969,0.5119243,0.588996548,0.243373689,0.8233425,0.460320829,0.477020542,0.474422501,0.448333044
48411,0.476390088,0.485141735,0.686119256,0.540689719,0.600446854,0.348552981,0.544382774,0.634727355,0.541409323,0.52256411,0.443396797,0.451820618,0.683381924,0.412429266,0.345629311,0.3719249,0.674698308
48413,0.148259197,0.362905393,0.703666771,0.470379914,0.316479793,0.522347854,0.504618673,,0.522187561,0.560900423,0.620479631,0.486619723,0.572051729,0.59691067,0.617819552,0.598650013,0.415532862
48415,0.311858224,0.542075402,0.621915054,0.413313318,0.407892025,0.374866718,0.542678777,0.70050392,0.590998622,0.476649289,0.517725256,0.53452248,0.605295189,0.493562581,0.23953244,0.441474674,0.49389775
48417,0.476390088,0.616704123,0.675448356,0.543320361,0.447120509,0.300906947,0.582745402,0.853766854,0.515419088,0.463519895,0.436962607,0.509329523,0.652928825,0.599912124,0.528142447,0.472473737,0.521667202
48419,0.311858224,0.460916078,0.633046684,0.438369478,0.543515495,0.354642046,0.542842609,0.575279671,0.296058803,0.5119243,0.393371079,0.39018175,0.741607033,0.425857826,0.274276012,0.448615075,0.544305133
48421,0.476390088,0.491940823,0.558170088,0.609134994,0.471371013,0.271868953,0.478901249,,0.526888174,0.656049765,0.585914276,0.627380525,0.572051729,0.635850204,0.668533205,0.495888279,0.493790364
48423,0.476390088,0.5855978,0.554669449,0.491110832,0.418132798,0.55069174,0.462693774,0.504428225,0.49133705,0.381462905,0.588038769,0.43655706,0.8233425,0.512787597,0.316780947,0.513023183,0.537877471
48425,0.476390088,0.515070002,0.685588432,0.501890366,0.222851039,0.46052437,0.46981385,0.575119026,0.587181721,0.381462905,0.641593451,0.465800084,0.683381924,0.635569252,0.412111531,0.486865366,0.473341665
48427,0.311858224,0.201723608,0.539303158,0.408627272,0.381826239,0.358683147,0.228835605,0.322691352,0.307879556,0.565292603,0.568622953,0.354845685,0.712913036,0.261107498,0.178470088,0.406652138,0.521945292
48429,0.476390088,0.560514408,0.681261871,0.472412444,0.472884088,0.414465014,0.567556909,0.677813222,0.404111912,0.476649289,0.554694823,0.502547804,0.727359887,0.479921046,0.419638047,0.415718223,0.478802075
48431,0.311858224,0.574825631,0.866971841,0.442895442,0.374538106,0.363478813,0.538697691,,0.402268092,0.463519895,0.507233849,0.517828712,0.588834438,0.679442509,0.389702224,0.497190177,0.370286165
48433,0.807125398,0.47021433,0.814775215,0.655555367,0.570044534,0.567587111,0.713441242,,0.442205283,0.551873009,0.417491343,0.533438499,0.621453202,0.637584006,0.568394871,0.447594695,0.562766531
48435,0.148259197,0.59859542,0.725611672,0.438570929,0.223774542,0.514874364,0.589261168,,0.572074288,0.616363285,0.609377766,0.477883582,0.605295189,0.581015512,0.484799377,0.60156241,0.606339565
48437,0.641530679,0.428684598,0.689994898,0.445374833,0.563961362,0.397115835,0.526884358,0.589542576,0.505796037,0.409789573,0.553695136,0.588181838,0.621453202,0.454907915,0.492609107,0.397045104,0.545714957
48439,0.641530679,0.551898247,0.475620754,0.607461363,0.573307915,0.518328888,0.420507838,0.401421706,0.544622879,0.381462905,0.594539301,0.472673094,0.783234102,0.546350071,0.430981826,0.584861077,0.530711634
48441,0.476390088,0.562895481,0.564685823,0.496302059,0.547569717,0.480462851,0.54238822,0.527093711,0.439860782,0.494978523,0.602276954,0.507213722,0.712913036,0.561898269,0.427193326,0.526624382,0.540878724
48443,0.641530679,0.400868554,0.839583428,0.367610688,,0.32522627,0.764781464,,0.573161615,0.442177772,0.571450254,0.504498087,0.605295189,0.661332186,0.685736961,0.377933457,0.486287877
48445,0.476390088,0.493720016,0.57143964,0.383508552,0.554040229,0.408044203,0.478073561,0.499570162,0.37354004,0.22760263,0.554114603,0.569511919,0.605295189,0.398107613,0.087011342,0.398751904,0.589761526
48447,0.476390088,0.553332512,0.792606123,0.488246357,0.587873348,0.416628605,0.649690296,,0.541639032,0.42662998,0.525536112,0.518577825,0.668276495,0.505325757,0.508322321,0.545946985,0.378262467
48449,0.476390088,0.471036381,0.658167014,0.555025757,0.331677247,0.471942159,0.391182807,0.65785122,0.459018123,0.391375847,0.58369071,0.462624117,0.668276495,0.47915579,0.54816512,0.463328498,0.569118869
48451,0.476390088,0.525892963,0.517947529,0.492417511,0.521308668,0.520447857,0.504228134,0.544068251,0.508253646,0.619904026,0.667828969,0.500065887,0.6982571,0.534050168,0.442391133,0.539635704,0.53375486
48453,0.641530679,0.625425907,0.471986145,0.584416704,0.70741683,0.587710663,0.496715352,0.331226459,0.646216407,0.489035231,0.63618968,0.397013203,0.836404128,0.563610483,0.288344069,0.664517319,0.582896247
48455,0.807125398,0.306396757,0.632037649,0.4703898,0.558396846,0.362354779,0.606042912,0.603185435,0.396239141,0.391375847,0.421999143,0.36604749,0.741607033,0.38838958,0.492609107,0.482764897,0.537545751
48457,0.148259197,0.351885274,0.665760719,0.362817947,0.427213542,0.431562075,0.563472078,0.604121735,0.502629506,0.42662998,0.493969535,0.335353449,0.783234102,0.386118843,0.450034149,0.379140971,0.518081194
48459,0.311858224,0.391938619,0.675653433,0.395676189,0.376592044,0.393113011,0.482945442,0.492784846,0.44902442,0.476649289,0.521048089,0.440151688,0.712913036,0.499382294,0.500449998,0.466999731,0.482437046
48461,0.311858224,0.529510816,0.734688083,0.55299934,0.432670334,0.428441286,0.620178083,,0.42408658,0.449534444,0.588129915,0.53021483,0.588834438,0.507765051,0.540131458,0.506280099,0.410790653
48463,0.476390088,0.450811435,0.582031916,0.373457492,0.487409107,0.377694943,0.389328568,0.352584379,0.486287093,0.605445725,0.55214072,0.422678933,0.652928825,0.361463563,0.274276012,0.450719656,0.541564642
48465,0.476390088,0.419910716,0.436422347,0.336989469,0.592328339,0.438412136,0.421536041,0.506252055,0.425723475,0.489035231,0.530288538,0.468827813,0.605295189,0.405700021,0.480906115,0.478100211,0.430542094
48467,0.311858224,0.404804559,0.577990108,0.425660879,0.370151743,0.392086364,0.441313324,0.662234397,0.434773775,0.391375847,0.465886939,0.446820985,0.652928825,0.476639926,0.508322321,0.442084397,0.508671918
48469,0.476390088,0.584626759,0.436466508,0.440466455,0.408197567,0.52132454,0.519861884,0.60469278,0.484999746,0.442177772,0.533092305,0.268676976,0.755663164,0.49519634,0.434777607,0.485452104,0.590921935
48471,0.311858224,0.386638977,0.402729267,0.428360274,0.284824002,0.490172099,0.401059171,0.38433244,0.49310054,0.565292603,0.576486858,0.358832924,0.836404128,0.476411304,0.295415404,0.557180937,0.462863886
48473,0.476390088,0.367426816,0.617775436,0.455056824,0.362537099,0.381073396,0.306369175,0.393692425,0.483339727,0.449534444,0.490202034,0.338211105,0.741607033,0.513102367,0.434777607,0.590717647,0.504004336
48475,0.311858224,0.533491526,0.577942306,0.499272659,0.404736085,0.429573879,0.594949965,0.532386557,0.464900784,0.50076869,0.542696507,0.55712903,0.554925679,0.504162851,0.496525641,0.459764423,0.547137117
48477,0.311858224,0.578679496,0.598110326,0.478562547,0.491876788,0.501307935,0.499263319,0.617475831,0.598601485,0.449534444,0.498469174,0.360589444,0.621453202,0.556417547,0.201996809,0.48029436,0.561674718
48479,0.476390088,0.414069359,0.510075167,0.583011739,0.361572861,0.38424244,0.126431739,0.289012521,0.429126819,0.434551017,0.651578652,0.382973392,0.6982571,0.380233676,0.385991864,0.483469873,0.504817776
48481,0.311858224,0.512335778,0.596840908,0.431441053,0.514970374,0.467902146,0.469576545,0.580308211,0.491981059,0.321776077,0.52914397,0.313635396,0.712913036,0.509319572,0.385991864,0.495366069,0.610191665
48483,0.476390088,0.607353617,0.693941107,0.568634128,0.512027523,0.380022401,0.576782867,0.843263096,0.476589727,0.668094836,0.476978244,0.589390869,0.588834438,0.536413938,0.198618974,0.477527062,0.489956034
48485,0.476390088,0.526807127,0.595874606,0.53551744,0.599856192,0.525485669,0.529842346,0.59235136,0.427527426,0.612774367,0.534203671,0.533017222,0.741607033,0.552107103,0.342000321,0.493887797,0.541953091
48487,0.476390088,0.517507971,0.494924331,0.461557686,0.514309185,0.528659922,0.617660714,0.689251058,0.435431328,0.42662998,0.47168859,0.545947496,0.637325836,0.474310348,0.408358986,0.458832563,0.585836341
48489,0.311858224,0.240852565,0.529044748,0.353516133,0.621404895,0.383914935,0.193036119,0.388756055,0.425766422,0.25169237,0.545845783,0.230112739,0.741607033,0.305002689,0.093408926,0.391771398,0.477844764
48491,0.641530679,0.567872821,0.561749385,0.525830999,0.337210176,0.581774617,0.365787737,0.38772716,0.689542617,0.35990643,0.665245373,0.402449866,0.755663164,0.625280471,0.751651543,0.578037739,0.479166748
48493,0.148259197,0.445162093,0.574279753,0.517261087,,0.437409174,0.402066754,0.573079587,0.535068547,0.409789573,0.563220146,0.364612589,0.637325836,0.560898354,0.664256049,0.499921135,0.544182562
48495,0.311858224,0.477637381,0.669187104,0.566591375,,0.450598794,0.545945016,,0.386402009,0.27236923,0.611561337,0.560745786,0.572051729,0.480581803,0.496525641,0.457858108,0.663771769
48497,0.807125398,0.506250922,0.633593477,0.447580272,,0.420698054,0.401973128,0.547217285,0.518480543,0.335432251,0.473683301,0.491079079,0.727359887,0.549012117,0.643010724,0.495782799,0.527965099
48499,0.476390088,0.479347717,0.66363522,0.464334611,,0.435075913,0.519215269,0.577258594,0.435974212,0.489035231,0.578303802,0.445163776,0.621453202,0.467872306,0.508322321,0.429357931,0.469057295
48501,0.476390088,0.54068031,0.683938222,0.493733456,,0.394499347,0.495705022,,0.458178141,0.542497268,0.511317602,0.578169151,0.572051729,0.552754853,0.480906115,0.505420977,0.66796318
48503,0.476390088,0.577794126,0.664897807,0.492718265,,0.448234355,0.52844494,0.754330072,0.442193594,0.391375847,0.538678399,0.511097287,0.712913036,0.499607424,0.201996809,0.438699155,0.568518124
48505,0.311858224,0.280140172,0.518170895,0.489306326,,0.361477929,0.374843917,,0.424352908,0.418386877,0.623428459,0.367493319,0.605295189,0.27724107,0.195246798,0.476645766,0.37836737
48507,0.807125398,0.144798956,0.494913825,0.477366623,,0.317986673,0.329855037,,0.464010281,0.560900423,0.480026083,0.410645413,0.668276495,0.246513992,0.30606958,0.369534779,0.497798384
49001,0.476390088,0.53059171,0.344570146,0.549208962,0.555900051,0.530566756,0.480926682,,0.530405441,0.57802131,0.479245589,0.56467154,0.195307869,0.526372816,0.621995467,0.48722044,0.370631093
49003,0.641530679,0.540190434,0.296874558,0.465973348,0.758265481,0.532018652,0.34365221,0.501982369,0.574696658,0.476649289,0.499781328,0.622062324,0.226763411,0.608979385,0.833853861,0.491442486,0.556884232
49005,0.641530679,0.592780852,0.309389976,0.552357206,0.423291683,0.629084456,0.303425329,0.278577429,0.679964642,0.665132003,0.55864875,0.630324552,0.16089659,0.65068837,0.528142447,0.605004454,0.51409861
49007,0.641530679,0.530900532,0.385148,0.525172665,0.511307277,0.548790797,0.550583961,0.607200377,0.452788446,0.52256411,0.527000098,0.620047094,0.122376424,0.515241738,0.520190339,0.472642925,0.554440929
49009,0.311858224,0.500188764,0.668636223,0.562238859,,0.663827735,0.549386955,,0.592838785,0.630251602,0.479914905,0.651737842,0.195307869,0.624768202,0.568394871,0.477648671,0.363651213
49011,0.641530679,0.589127036,0.294653415,0.584437675,0.622001418,0.610520227,0.2426368,0.430076637,0.690357436,0.391375847,0.575239993,0.62195089,0.195307869,0.648056265,0.690061914,0.562058312,0.492230343
49013,0.476390088,0.598085664,0.305424567,0.520177704,0.46597755,0.500422699,0.563811185,,0.485385894,0.542497268,0.450520836,0.63877251,0.195307869,0.551814201,0.613652585,0.483247367,0.487145224
49015,0.641530679,0.48512299,0.472575966,0.552644235,0.446767868,0.423875776,0.505576058,,0.515685624,0.489035231,0.492920204,0.607844795,0.16089659,0.583099599,0.885886429,0.463891222,0.663271835
49017,0.476390088,0.502884209,0.432012721,0.470913971,0.598711933,0.56048614,0.634179131,,0.61026386,0.736031835,0.448934086,0.575101643,0.16089659,0.595941102,0.694396565,0.449018414,0.648457881
49019,0.641530679,0.608287948,0.48538117,0.543141787,0.644315352,0.526098913,0.58562483,,0.537744617,0.810387021,0.54484811,0.608330886,0.077532935,0.510206596,0.738287047,0.564461041,0.502293683
49021,0.476390088,0.526667713,0.321786517,0.459595224,0.37731216,0.525261005,0.387375324,0.380216672,0.567430074,0.673928308,0.585447148,0.541226208,0.122376424,0.510698989,0.659988317,0.544291938,0.525106511
49023,0.476390088,0.478332086,0.322098982,0.406301597,0.269685077,0.587935888,0.294129047,0.539859416,0.534314188,0.442177772,0.539820019,0.600511673,0.195307869,0.520545202,0.801465881,0.467168682,0.79336315
49025,0.807125398,0.612171724,0.441652436,0.507990475,0.533765446,0.493281721,0.671827968,,0.594612852,0.569608153,0.489123819,0.554421528,0.226763411,0.57105358,0.385991864,0.483380392,0.55159197
49027,0.476390088,0.503648645,0.407194222,0.483702457,0.442074672,0.459196507,0.475722257,,0.588332282,0.489035231,0.533441502,0.583952858,0.255956298,0.459841488,0.617819552,0.474351823,0.510930078
49029,0.807125398,0.620155465,0.43355936,0.459874928,0.323192768,0.57053717,0.218735519,,0.775113599,0.489035231,0.547368269,0.628974477,0.195307869,0.731362896,0.885886429,0.601398866,0.618830175
49031,0.476390088,0.32656817,0.586615046,0.656680895,0.684655794,0.323851983,0.513824161,,0.513672315,0.565292603,0.453606139,0.568513253,0.16089659,0.487613957,0.64724121,0.325971666,0.726034818
49033,0.641530679,0.570057617,0.595835648,0.460358609,0.368301781,0.386681196,0.829827875,,0.557541129,0.701426567,0.425592143,0.635261032,0.122376424,0.723015783,0.544144166,0.537325213,0.6649368
49035,0.641530679,0.653366352,0.250538435,0.636405158,0.578326997,0.606486069,0.314568357,0.390845923,0.602731937,0.506414589,0.584518429,0.620014395,0.255956298,0.593396822,0.544144166,0.58180564,0.588042748
49037,0.311858224,0.378531617,0.366244129,0.302745828,0.706845379,0.441349062,0.295159679,0.469787605,0.499260903,0.731327497,0.493978708,0.572272967,0.077532935,0.464854779,0.492609107,0.461358584,0.445661338
49039,0.476390088,0.417315442,0.278349044,0.508804933,0.386162762,0.486152656,0.350615112,0.341752724,0.521480224,0.685246303,0.498365552,0.600120116,0.226763411,0.523412642,0.613652585,0.456240497,0.525128253
49041,0.476390088,0.537922519,0.291725657,0.517680732,0.475135198,0.519859791,0.453988997,0.401339033,0.484235625,0.517305213,0.518828711,0.580570709,0.226763411,0.543662289,0.677115965,0.458202518,0.490946667
49043,0.807125398,0.807272006,0.450030786,0.61384341,0.195292904,0.66958015,0.550146778,,0.727959772,0.556428376,0.569107512,0.632695053,0.226763411,0.700636833,0.393419544,0.685373359,0.483701929
49045,0.641530679,0.448973086,0.329790849,0.42686436,0.675803291,0.527312477,0.306136005,0.182966436,0.529037096,0.494978523,0.632663799,0.607319759,0.255956298,0.628420981,0.866800655,0.530439826,0.600670652
49047,0.476390088,0.606371787,0.192544971,0.386091492,0.42138329,0.468547032,0.349225461,,0.500867622,0.52256411,0.470555681,0.637949379,0.226763411,0.558660787,0.626180371,0.513181517,0.493394011
49049,0.641530679,0.55081228,0.271261233,0.569449689,0.39590329,0.604963571,0.195294993,0.31063206,0.655679655,0.623398067,0.589278057,0.612792951,0.226763411,0.637915386,0.57246608,0.583814443,0.480035383
49051,0.641530679,0.639876297,0.375828188,0.563480921,0.226546492,0.567098325,0.37581193,0.376284843,0.628934646,0.456642248,0.646997919,0.623348162,0.255956298,0.658630512,0.568394871,0.551588882,0.483098494
49053,0.641530679,0.589786074,0.269717944,0.522726626,0.494586352,0.591625281,0.359431418,0.438694125,0.634598773,0.476649289,0.616703871,0.526340292,0.309241069,0.530621046,0.588836388,0.468241847,0.421885852
49055,0.476390088,0.430074395,0.473445227,0.613451738,0.517324919,0.435222135,0.573659814,,0.649025186,0.728947465,0.477269233,0.590934282,0.077532935,0.659521413,0.769616613,0.605474573,0.629687575
49057,0.641530679,0.566162542,0.245707844,0.614688972,0.601722514,0.573770825,0.37270729,0.432757023,0.550348701,0.418386877,0.563210501,0.626984533,0.255956298,0.561244551,0.64724121,0.541707571,0.501318759
50001,0.641530679,0.587641928,0.632302308,0.537142624,0.548694365,0.66521399,0.409850856,0.560024718,0.668878453,0.762827195,0.420355631,0.404610955,0.554925679,0.611071171,0.605345329,0.596972593,0.501240993
50003,0.641530679,0.629260488,0.546186054,0.556587791,0.470453746,0.630101463,0.485270286,0.558483926,0.590721858,0.633613715,0.470458877,0.38142102,0.422967629,0.54324078,0.397143852,0.501676824,0.503824656
50005,0.476390088,0.549201569,0.662601125,0.505202948,0.442472972,0.610281284,0.481427948,0.536870909,0.598581744,0.590136472,0.44399649,0.373308015,0.605295189,0.547673754,0.465409643,0.507879798,0.474765913
50007,0.641530679,0.670000275,0.604535434,0.604385951,0.628688132,0.74201374,0.409587286,0.355057117,0.735390838,0.740664071,0.503874813,0.411671195,0.572051729,0.66163065,0.473142628,0.635589535,0.546425961
50009,0.311858224,0.368543536,0.594936818,0.42148819,0.600121436,0.503601106,0.5793642,,0.501507851,0.609135723,0.463928568,0.36589775,0.501233137,0.47564412,0.588836388,0.600042706,0.284442944
50011,0.641530679,0.526812867,0.628041991,0.538548762,0.568207638,0.592040675,0.415706037,0.587120951,0.603352749,0.527707227,0.447837825,0.414731801,0.572051729,0.564479693,0.68142166,0.529454352,0.539190673
50013,0.641530679,0.529371808,0.806062081,0.588824933,0.37939658,0.615391593,0.489107658,,0.638867147,0.50076869,0.436568379,0.422583981,0.357455826,0.619041631,0.651480941,0.699427046,0.555734018
